PRCE_REG_YMD,PDLT_CODE,PDLT_NM,AMNT_RAIN,AVG_TEMP_C,total_SunL,Quantity,PDLT_PRCE
20200619,152,감자,0.1,24.7,19.6,534672,1365
20200619,151,고구마,0.1,24.7,19.6,71710,5250
20200619,211,배추,0.1,24.7,19.6,589788,790
20200619,223,오이,0.1,24.7,19.6,578761,565.5
20200619,245,양파,0.1,24.7,19.6,881698,850
20200619,232,당근,0.1,24.7,19.6,151694,1416.666667
20200619,225,토마토,0.1,24.7,19.6,125355.2,1280
20200619,224,호박,0.1,24.7,19.6,317983,753
20200619,411,사과,0.1,24.7,19.6,53530,5550
20200622,214,상추,0,28.6,28.95,114526,7012.5
20200622,152,감자,0,28.6,28.95,674761,1200
20200622,151,고구마,0,28.6,28.95,64394,5250
20200622,211,배추,0,28.6,28.95,443819.6,1010
20200622,223,오이,0,28.6,28.95,928913,500.5
20200622,245,양파,0,28.6,28.95,860435,860
20200622,232,당근,0,28.6,28.95,218862,1416.666667
20200622,225,토마토,0,28.6,28.95,133483.2,1445
20200622,224,호박,0,28.6,28.95,459566,720.5
20200622,411,사과,0,28.6,28.95,71024,5550
20200623,214,상추,0,27.3,16.97,88592,5050
20200623,152,감자,0,27.3,16.97,570284,1150
20200623,151,고구마,0,27.3,16.97,78254,5250
20200623,211,배추,0,27.3,16.97,608451.25,940
20200623,223,오이,0,27.3,16.97,761142,491.5
20200623,245,양파,0,27.3,16.97,780105,860
20200623,232,당근,0,27.3,16.97,135141,1416.666667
20200623,225,토마토,0,27.3,16.97,114662.2,1530
20200623,224,호박,0,27.3,16.97,343364,719
20200623,411,사과,0,27.3,16.97,45130,5550
20200624,214,상추,37.6,22.3,2.91,85907.5,6300
20200624,151,고구마,37.6,22.3,2.91,42282,5350
20200624,152,감자,37.6,22.3,2.91,380257,1230
20200624,211,배추,37.6,22.3,2.91,518654,1050
20200624,223,오이,37.6,22.3,2.91,757408,467.5
20200624,245,양파,37.6,22.3,2.91,1129997,870
20200624,232,당근,37.6,22.3,2.91,157500,1483.333333
20200624,225,토마토,37.6,22.3,2.91,133694,1800
20200624,224,호박,37.6,22.3,2.91,321168,710.5
20200624,411,사과,37.6,22.3,2.91,65080,5550
20200625,214,상추,13.3,21.6,6.11,74579,7550
20200625,152,감자,13.3,21.6,6.11,281161,1300
20200625,151,고구마,13.3,21.6,6.11,56709,5350
20200625,211,배추,13.3,21.6,6.11,559066.75,1030
20200625,224,호박,13.3,21.6,6.11,316369,887.5
20200625,245,양파,13.3,21.6,6.11,636355,880
20200625,232,당근,13.3,21.6,6.11,107155,1483.333333
20200625,225,토마토,13.3,21.6,6.11,102550,2030
20200625,223,오이,13.3,21.6,6.11,729414,434
20200625,411,사과,13.3,21.6,6.11,45356,5550
20200626,214,상추,2.1,21.8,13.03,75376,7587.5
20200626,211,배추,2.1,21.8,13.03,328112,910
20200626,151,고구마,2.1,21.8,13.03,59441,5350
20200626,223,오이,2.1,21.8,13.03,617076,387
20200626,245,양파,2.1,21.8,13.03,842781,880
20200626,232,당근,2.1,21.8,13.03,168822,1438.666667
20200626,225,토마토,2.1,21.8,13.03,161691.2,1930
20200626,224,호박,2.1,21.8,13.03,280577,942.5
20200626,152,감자,2.1,21.8,13.03,494895,1180
20200626,411,사과,2.1,21.8,13.03,79770,5550
20200629,214,상추,11.9,23.8,8.4,116550,6687.5
20200629,211,배추,11.9,23.8,8.4,758889.45,750
20200629,151,고구마,11.9,23.8,8.4,61548,5350
20200629,152,감자,11.9,23.8,8.4,569863,1200
20200629,223,오이,11.9,23.8,8.4,650392,412.5
20200629,245,양파,11.9,23.8,8.4,1285436,850
20200629,232,당근,11.9,23.8,8.4,138946,1483.333333
20200629,225,토마토,11.9,23.8,8.4,251294,1830
20200629,224,호박,11.9,23.8,8.4,416686,762.5
20200629,411,사과,11.9,23.8,8.4,69450,5550
20200630,214,상추,64.7,20.1,6.2,82921,5937.5
20200630,152,감자,64.7,20.1,6.2,309770,1200
20200630,151,고구마,64.7,20.1,6.2,44251.2,5350
20200630,211,배추,64.7,20.1,6.2,582182,750
20200630,224,호박,64.7,20.1,6.2,223911,803.25
20200630,245,양파,64.7,20.1,6.2,850147,750
20200630,232,당근,64.7,20.1,6.2,119880,1616.666667
20200630,225,토마토,64.7,20.1,6.2,120512,1780
20200630,223,오이,64.7,20.1,6.2,312843,527.5
20200630,411,사과,64.7,20.1,6.2,27340,5550
20200701,214,상추,0,21.1,9.47,68922.8,6425
20200701,151,고구마,0,21.1,9.47,61518,5350
20200701,152,감자,0,21.1,9.47,288899,1100
20200701,211,배추,0,21.1,9.47,300540,850
20200701,223,오이,0,21.1,9.47,341181,502.5
20200701,245,양파,0,21.1,9.47,549633,750
20200701,232,당근,0,21.1,9.47,144140,1616.666667
20200701,225,토마토,0,21.1,9.47,132262,1600
20200701,224,호박,0,21.1,9.47,180792,762.5
20200701,411,사과,0,21.1,9.47,46430,5810
20200702,214,상추,0,24.2,19.15,60010,7850
20200702,151,고구마,0,24.2,19.15,47758,5350
20200702,152,감자,0,24.2,19.15,475142,1150
20200702,211,배추,0,24.2,19.15,580775.85,750
20200702,224,호박,0,24.2,19.15,173142,1042.5
20200702,245,양파,0,24.2,19.15,677270,750
20200702,232,당근,0,24.2,19.15,193809,1583.333333
20200702,225,토마토,0,24.2,19.15,139667,1760
20200702,223,오이,0,24.2,19.15,343787,517.5
20200702,411,사과,0,24.2,19.15,29335,5810
20200703,214,상추,0.1,25.5,27.47,73829,7812.5
20200703,152,감자,0.1,25.5,27.47,298060,1150
20200703,151,고구마,0.1,25.5,27.47,48196,5350
20200703,211,배추,0.1,25.5,27.47,524239.25,650
20200703,223,오이,0.1,25.5,27.47,366540,507.5
20200703,245,양파,0.1,25.5,27.47,796650,750
20200703,232,당근,0.1,25.5,27.47,130160,1583.333333
20200703,225,토마토,0.1,25.5,27.47,155545.2,1860
20200703,224,호박,0.1,25.5,27.47,206115,1137.5
20200703,411,사과,0.1,25.5,27.47,44480,5960
20200706,214,상추,0,25.6,19.28,88108,7762.5
20200706,152,감자,0,25.6,19.28,493538,1200
20200706,151,고구마,0,25.6,19.28,73842,5550
20200706,211,배추,0,25.6,19.28,698556,710
20200706,223,오이,0,25.6,19.28,737164,492.5
20200706,245,양파,0,25.6,19.28,729587,750
20200706,232,당근,0,25.6,19.28,228502,1650
20200706,225,토마토,0,25.6,19.28,206336.6,1860
20200706,224,호박,0,25.6,19.28,375061,1012.5
20200706,411,사과,0,25.6,19.28,58940,6180
20200707,214,상추,0,24.1,15.15,78340.2,8062.5
20200707,211,배추,0,24.1,15.15,573254,850
20200707,151,고구마,0,24.1,15.15,51395.98,5750
20200707,152,감자,0,24.1,15.15,387121,1200
20200707,223,오이,0,24.1,15.15,498337,462.5
20200707,245,양파,0,24.1,15.15,881222,800
20200707,232,당근,0,24.1,15.15,107390,1650
20200707,225,토마토,0,24.1,15.15,119380.2,1860
20200707,224,호박,0,24.1,15.15,281404,1037.5
20200707,411,사과,0,24.1,15.15,46180,6180
20200708,214,상추,0,25.5,25.81,75834,8687.5
20200708,152,감자,0,25.5,25.81,448483,1100
20200708,151,고구마,0,25.5,25.81,72738,5750
20200708,211,배추,0,25.5,25.81,497159.25,850
20200708,224,호박,0,25.5,25.81,289938,1112.5
20200708,245,양파,0,25.5,25.81,713051,800
20200708,232,당근,0,25.5,25.81,183410,1716.666667
20200708,225,토마토,0,25.5,25.81,146029.6,1960
20200708,223,오이,0,25.5,25.81,473631,459
20200708,411,사과,0,25.5,25.81,61219,6180
20200709,214,상추,0,27.5,23.1,78683,7600
20200709,151,고구마,0,27.5,23.1,62654,5750
20200709,152,감자,0,27.5,23.1,387630,1100
20200709,211,배추,0,27.5,23.1,485499.5,850
20200709,223,오이,0,27.5,23.1,483555,432.5
20200709,245,양파,0,27.5,23.1,659473,760
20200709,232,당근,0,27.5,23.1,97406,1716.666667
20200709,225,토마토,0,27.5,23.1,83272.4,2000
20200709,224,호박,0,27.5,23.1,261352,1062.5
20200709,411,사과,0,27.5,23.1,26249.5,6180
20200710,214,상추,2.2,24.5,12.3,78575,7187.5
20200710,211,배추,2.2,24.5,12.3,430841.25,850
20200710,151,고구마,2.2,24.5,12.3,35158,5750
20200710,152,감자,2.2,24.5,12.3,337031,1000
20200710,223,오이,2.2,24.5,12.3,450483,417.5
20200710,245,양파,2.2,24.5,12.3,728391,760
20200710,232,당근,2.2,24.5,12.3,124340,1716.666667
20200710,225,토마토,2.2,24.5,12.3,124480.2,2000
20200710,224,호박,2.2,24.5,12.3,309664,937.5
20200710,411,사과,2.2,24.5,12.3,54187.5,6180
20200713,214,상추,47.6,18.7,4.58,102119,8187.5
20200713,211,배추,47.6,18.7,4.58,688150.25,950
20200713,151,고구마,47.6,18.7,4.58,69538,5450
20200713,223,오이,47.6,18.7,4.58,680747,387.5
20200713,245,양파,47.6,18.7,4.58,469962,760
20200713,232,당근,47.6,18.7,4.58,193468,1683.333333
20200713,225,토마토,47.6,18.7,4.58,110685.8,2045
20200713,224,호박,47.6,18.7,4.58,388470,762.5
20200713,152,감자,47.6,18.7,4.58,212300,1100
20200713,411,사과,47.6,18.7,4.58,37796,6180
20200714,214,상추,11.5,20.3,12.46,85162,7062.5
20200714,211,배추,11.5,20.3,12.46,384780.25,1050
20200714,151,고구마,11.5,20.3,12.46,26786,5450
20200714,152,감자,11.5,20.3,12.46,255988,1150
20200714,224,호박,11.5,20.3,12.46,269735,887.5
20200714,245,양파,11.5,20.3,12.46,493424,800
20200714,232,당근,11.5,20.3,12.46,145170,1683.333333
20200714,225,토마토,11.5,20.3,12.46,126410.2,2045
20200714,223,오이,11.5,20.3,12.46,415996,352.5
20200714,411,사과,11.5,20.3,12.46,36446,6310
20200715,214,상추,0,23.4,26.6,80630,6187.5
20200715,152,감자,0,23.4,26.6,376540,1150
20200715,151,고구마,0,23.4,26.6,58870,5450
20200715,211,배추,0,23.4,26.6,401909.25,1150
20200715,223,오이,0,23.4,26.6,401239,357.5
20200715,245,양파,0,23.4,26.6,632028,800
20200715,232,당근,0,23.4,26.6,149314,1683.333333
20200715,225,토마토,0,23.4,26.6,117634,2045
20200715,224,호박,0,23.4,26.6,264219,903.25
20200715,411,사과,0,23.4,26.6,64553.4,6430
20200716,214,상추,0,25,25.76,78702,5937.5
20200716,151,고구마,0,25,25.76,46272.4,5450
20200716,152,감자,0,25,25.76,293106,1150
20200716,211,배추,0,25,25.76,595062,1050
20200716,223,오이,0,25,25.76,352586.4,324
20200716,245,양파,0,25,25.76,673727,800
20200716,232,당근,0,25,25.76,162230,1683.333333
20200716,225,토마토,0,25,25.76,103030,2545
20200716,224,호박,0,25,25.76,229045,962.5
20200716,411,사과,0,25,25.76,46640.6,6430
20200717,214,상추,0,26,22.28,88860.5,7312.5
20200717,151,고구마,0,26,22.28,48917,5450
20200717,152,감자,0,26,22.28,266940,1150
20200717,211,배추,0,26,22.28,480497.5,1050
20200717,223,오이,0,26,22.28,345420,345.5
20200717,245,양파,0,26,22.28,717601,800
20200717,232,당근,0,26,22.28,163890,1683.333333
20200717,225,토마토,0,26,22.28,98913,2545
20200717,224,호박,0,26,22.28,266948,912.5
20200717,411,사과,0,26,22.28,63225,6430
20200720,211,배추,3.6,23.8,5.15,433376,1450
20200720,214,상추,3.6,23.8,5.15,94418,7312.5
20200720,151,고구마,3.6,23.8,5.15,43966,6350
20200720,223,오이,3.6,23.8,5.15,567123,354
20200720,245,양파,3.6,23.8,5.15,807653,800
20200720,232,당근,3.6,23.8,5.15,207602,1683.333333
20200720,225,토마토,3.6,23.8,5.15,123963.6,2900
20200720,224,호박,3.6,23.8,5.15,392072,827.5
20200720,152,감자,3.6,23.8,5.15,186274,1350
20200720,411,사과,3.6,23.8,5.15,101330.7,6530
20200721,214,상추,0,25,17.83,75172,6562.5
20200721,211,배추,0,25,17.83,363001.75,1470
20200721,152,감자,0,25,17.83,277130,1300
20200721,151,고구마,0,25,17.83,67142,6950
20200721,223,오이,0,25,17.83,406736,328.8
20200721,245,양파,0,25,17.83,734262,850
20200721,232,당근,0,25,17.83,165860,1683.333333
20200721,225,토마토,0,25,17.83,92739.2,2900
20200721,224,호박,0,25,17.83,267335,845
20200721,411,사과,0,25,17.83,65470,6530
20200722,214,상추,11.5,23.7,4.5,75372,6050
20200722,152,감자,11.5,23.7,4.5,324040,1300
20200722,211,배추,11.5,23.7,4.5,528917,1210
20200722,245,양파,11.5,23.7,4.5,588798,850
20200722,232,당근,11.5,23.7,4.5,144254,1683.333333
20200722,225,토마토,11.5,23.7,4.5,80064.2,3010
20200722,224,호박,11.5,23.7,4.5,192641,884
20200722,223,오이,11.5,23.7,4.5,327468.5,314
20200722,151,고구마,11.5,23.7,4.5,47422,6750
20200722,411,사과,11.5,23.7,4.5,59810,6530
20200723,214,상추,103.1,21.1,2.72,75878,6312.5
20200723,151,고구마,103.1,21.1,2.72,63652,6350
20200723,152,감자,103.1,21.1,2.72,234082,1300
20200723,223,오이,103.1,21.1,2.72,399061,305.5
20200723,245,양파,103.1,21.1,2.72,598755,850
20200723,232,당근,103.1,21.1,2.72,89442,1683.333333
20200723,225,토마토,103.1,21.1,2.72,83109.2,3010
20200723,224,호박,103.1,21.1,2.72,240922,937.5
20200723,211,배추,103.1,21.1,2.72,463710.25,1150
20200723,411,사과,103.1,21.1,2.72,57304,6530
20200724,214,상추,2.9,22.5,10.46,80757,5600
20200724,211,배추,2.9,22.5,10.46,428518,1290
20200724,152,감자,2.9,22.5,10.46,246949,1300
20200724,151,고구마,2.9,22.5,10.46,42438,6350
20200724,223,오이,2.9,22.5,10.46,417095.8,267.5
20200724,245,양파,2.9,22.5,10.46,692102,850
20200724,232,당근,2.9,22.5,10.46,90412,1683.333333
20200724,225,토마토,2.9,22.5,10.46,99007,3110
20200724,224,호박,2.9,22.5,10.46,259250,862.5
20200724,411,사과,2.9,22.5,10.46,59305.1,6530
20200727,211,배추,2.2,24.3,7.72,748663,1170
20200727,214,상추,2.2,24.3,7.72,91952,6425
20200727,152,감자,2.2,24.3,7.72,234166,1300
20200727,151,고구마,2.2,24.3,7.72,58028,6350
20200727,223,오이,2.2,24.3,7.72,461614,340.5
20200727,245,양파,2.2,24.3,7.72,513712,950
20200727,232,당근,2.2,24.3,7.72,188744,1683.333333
20200727,225,토마토,2.2,24.3,7.72,167609,2560
20200727,224,호박,2.2,24.3,7.72,310122,1385
20200727,411,사과,2.2,24.3,7.72,94846.5,6530
20200728,211,배추,0.4,24.4,8.38,594666.75,1190
20200728,214,상추,0.4,24.4,8.38,89738,7562.5
20200728,152,감자,0.4,24.4,8.38,228397,1400
20200728,151,고구마,0.4,24.4,8.38,64247,6180
20200728,223,오이,0.4,24.4,8.38,302130,504
20200728,245,양파,0.4,24.4,8.38,809204,950
20200728,232,당근,0.4,24.4,8.38,138342,1716.666667
20200728,225,토마토,0.4,24.4,8.38,121351,2560
20200728,224,호박,0.4,24.4,8.38,230095,1570
20200728,411,사과,0.4,24.4,8.38,73515,6530
20200729,214,상추,50.1,23.7,3.18,78676,7937.5
20200729,152,감자,50.1,23.7,3.18,243140,1400
20200729,151,고구마,50.1,23.7,3.18,59790,6350
20200729,211,배추,50.1,23.7,3.18,464981,1170
20200729,245,양파,50.1,23.7,3.18,684700,1050
20200729,223,오이,50.1,23.7,3.18,344954,425.5
20200729,232,당근,50.1,23.7,3.18,189462,1716.666667
20200729,225,토마토,50.1,23.7,3.18,110101.5,2560
20200729,224,호박,50.1,23.7,3.18,235757,1537.5
20200729,411,사과,50.1,23.7,3.18,79784.6,8130
20200730,214,상추,0.1,25.3,15.34,86947,8562.5
20200730,151,고구마,0.1,25.3,15.34,57628,6350
20200730,152,감자,0.1,25.3,15.34,230212,1500
20200730,224,호박,0.1,25.3,15.34,238330,1842.5
20200730,245,양파,0.1,25.3,15.34,862480,1110
20200730,232,당근,0.1,25.3,15.34,132292.5,1716.666667
20200730,225,토마토,0.1,25.3,15.34,107763,2560
20200730,223,오이,0.1,25.3,15.34,282886,470.5
20200730,211,배추,0.1,25.3,15.34,381479,1150
20200730,411,사과,0.1,25.3,15.34,70565,8130
20200731,214,상추,1.5,26.2,14.5,95784,9562.5
20200731,152,감자,1.5,26.2,14.5,290407,1500
20200731,151,고구마,1.5,26.2,14.5,48932,6810
20200731,223,오이,1.5,26.2,14.5,348742,519
20200731,245,양파,1.5,26.2,14.5,821531,1110
20200731,232,당근,1.5,26.2,14.5,120742,1716.666667
20200731,225,토마토,1.5,26.2,14.5,131964,3000
20200731,224,호박,1.5,26.2,14.5,223049,1857.5
20200731,211,배추,1.5,26.2,14.5,407328.75,1350
20200731,411,사과,1.5,26.2,14.5,63536.3,8130
20200803,214,상추,102.6,25,3.09,102034,10187.5
20200803,152,감자,102.6,25,3.09,297405,1400
20200803,151,고구마,102.6,25,3.09,65110,6810
20200803,245,양파,102.6,25,3.09,1086975,1110
20200803,223,오이,102.6,25,3.09,531960.5,388.5
20200803,232,당근,102.6,25,3.09,260254,1716.666667
20200803,225,토마토,102.6,25,3.09,219599,1950
20200803,224,호박,102.6,25,3.09,373429,1627.5
20200803,211,배추,102.6,25,3.09,638840,1250
20200803,411,사과,102.6,25,3.09,135635,6762.5
20200804,214,상추,3.9,27,8.06,68558,9012.5
20200804,151,고구마,3.9,27,8.06,57180,6810
20200804,211,배추,3.9,27,8.06,395216,1250
20200804,224,호박,3.9,27,8.06,219120,2107.5
20200804,223,오이,3.9,27,8.06,338778,422
20200804,245,양파,3.9,27,8.06,671346,1110
20200804,232,당근,3.9,27,8.06,119843.5,1716.666667
20200804,225,토마토,3.9,27,8.06,141508,1950
20200804,152,감자,3.9,27,8.06,230869,1400
20200804,411,사과,3.9,27,8.06,99560,6512.5
20200805,214,상추,18.5,26.5,5.02,61910.5,11012.5
20200805,151,고구마,18.5,26.5,5.02,78192,6810
20200805,152,감자,18.5,26.5,5.02,157209,1400
20200805,211,배추,18.5,26.5,5.02,520214.2,1190
20200805,223,오이,18.5,26.5,5.02,315715,447
20200805,245,양파,18.5,26.5,5.02,809647,1060
20200805,232,당근,18.5,26.5,5.02,111934,1716.666667
20200805,225,토마토,18.5,26.5,5.02,127982,2265
20200805,224,호박,18.5,26.5,5.02,232066,2275
20200805,411,사과,18.5,26.5,5.02,98204.8,6512.5
20200806,214,상추,75.7,24.1,6.74,58568,14887.5
20200806,211,배추,75.7,24.1,6.74,498528.75,1250
20200806,152,감자,75.7,24.1,6.74,132869,1400
20200806,151,고구마,75.7,24.1,6.74,43499,5850
20200806,223,오이,75.7,24.1,6.74,283309,465
20200806,245,양파,75.7,24.1,6.74,710266,1050
20200806,232,당근,75.7,24.1,6.74,95485,1716.666667
20200806,225,토마토,75.7,24.1,6.74,119158,2600
20200806,224,호박,75.7,24.1,6.74,188373,2635
20200806,411,사과,75.7,24.1,6.74,101808,6397.5
20200807,214,상추,0,24.3,6.7,65945,17437.5
20200807,151,고구마,0,24.3,6.7,73660,5850
20200807,211,배추,0,24.3,6.7,366145.5,1550
20200807,224,호박,0,24.3,6.7,164679,3262.5
20200807,223,오이,0,24.3,6.7,251810,573.5
20200807,245,양파,0,24.3,6.7,501699,1050
20200807,232,당근,0,24.3,6.7,114002,1750
20200807,225,토마토,0,24.3,6.7,139157,2910
20200807,152,감자,0,24.3,6.7,175753,1400
20200807,411,사과,0,24.3,6.7,87516,6397.5
20200810,214,상추,44.6,26.5,7.77,82699,14562.5
20200810,151,고구마,44.6,26.5,7.77,78606,5850
20200810,152,감자,44.6,26.5,7.77,271137,1865
20200810,223,오이,44.6,26.5,7.77,301067,785.5
20200810,245,양파,44.6,26.5,7.77,958705,1050
20200810,232,당근,44.6,26.5,7.77,217124,1783.333333
20200810,225,토마토,44.6,26.5,7.77,197395,3080
20200810,224,호박,44.6,26.5,7.77,197302,5652.5
20200810,211,배추,44.6,26.5,7.77,724341.25,1590
20200810,411,사과,44.6,26.5,7.77,85054.8,5030
20200811,214,상추,97,24.6,7.44,59285,14262.5
20200811,152,감자,97,24.6,7.44,319494,1950
20200811,151,고구마,97,24.6,7.44,63164,6250
20200811,211,배추,97,24.6,7.44,518653,1750
20200811,223,오이,97,24.6,7.44,225847,962
20200811,245,양파,97,24.6,7.44,833959,1050
20200811,232,당근,97,24.6,7.44,151042,1783.333333
20200811,225,토마토,97,24.6,7.44,170239,2750
20200811,224,호박,97,24.6,7.44,168038.4,6417.5
20200811,411,사과,97,24.6,7.44,70189,6102.5
20200812,214,상추,0,27.2,13.62,51414.7,14137.5
20200812,152,감자,0,27.2,13.62,328600,1850
20200812,151,고구마,0,27.2,13.62,73620,6250
20200812,211,배추,0,27.2,13.62,494574,1810
20200812,223,오이,0,27.2,13.62,154935,994
20200812,245,양파,0,27.2,13.62,779335,1050
20200812,232,당근,0,27.2,13.62,165272,1783.333333
20200812,225,토마토,0,27.2,13.62,102999,2750
20200812,224,호박,0,27.2,13.62,96519,6017.5
20200812,411,사과,0,27.2,13.62,48561,6295
20200813,214,상추,0,28,7.96,50974,16975
20200813,211,배추,0,28,7.96,518186,1850
20200813,151,고구마,0,28,7.96,62930,6250
20200813,152,감자,0,28,7.96,274595,1650
20200813,223,오이,0,28,7.96,222484,967
20200813,245,양파,0,28,7.96,741234,1090
20200813,232,당근,0,28,7.96,127780,1783.333333
20200813,225,토마토,0,28,7.96,141930,2980
20200813,224,호박,0,28,7.96,208252,5860
20200813,411,사과,0,28,7.96,75551,7580
20200814,214,상추,0.4,27.1,4.14,50990,18637.5
20200814,151,고구마,0.4,27.1,4.14,91850,5850
20200814,152,감자,0.4,27.1,4.14,214810,1600
20200814,211,배추,0.4,27.1,4.14,468976,1950
20200814,223,오이,0.4,27.1,4.14,209567,974
20200814,245,양파,0.4,27.1,4.14,865357,1090
20200814,232,당근,0.4,27.1,4.14,169942,1783.333333
20200814,225,토마토,0.4,27.1,4.14,125548,3050
20200814,411,사과,0.4,27.1,4.14,121345,7580
20200814,224,호박,0.4,27.1,4.14,154523,5642.5
20200818,223,오이,0,27.5,19.81,249136,860
20200818,214,상추,0,27.5,19.81,50281,19887.5
20200818,211,배추,0,27.5,19.81,424723,2130
20200818,152,감자,0,27.5,19.81,241980,1715
20200818,151,고구마,0,27.5,19.81,121680,4880
20200818,225,토마토,0,27.5,19.81,184791,3050
20200818,245,양파,0,27.5,19.81,563299,1090
20200818,232,당근,0,27.5,19.81,222810,1870
20200818,224,호박,0,27.5,19.81,155763,6362.5
20200818,411,사과,0,27.5,19.81,95045,7362.5
20200819,214,상추,0,27.1,22.54,52673,17800
20200819,211,배추,0,27.1,22.54,539456.25,2150
20200819,151,고구마,0,27.1,22.54,152246,4550
20200819,152,감자,0,27.1,22.54,217887,1700
20200819,223,오이,0,27.1,22.54,242810,877
20200819,245,양파,0,27.1,22.54,889215,1090
20200819,232,당근,0,27.1,22.54,122800,1870
20200819,225,토마토,0,27.1,22.54,183022,3165
20200819,224,호박,0,27.1,22.54,218149,6037.5
20200819,411,사과,0,27.1,22.54,111419,7362.5
20200820,214,상추,0,27.7,15.16,52475,16887.5
